id,name,country,region,latitude,longitude,elevation,timezone,distance
KEEO0,Meeker,US,CO,40.0488,-107.8859,1959,America/Denver,1646017.4
KEET0,Alabaster / Varnons,US,AL,33.1778,-86.7832,179,America/Chicago,1573814.0
KEFC0,Belle Fourche,US,SD,44.7346,-103.8618,972,America/Denver,1769021.3
KEFK0,Newport / Coventry,US,VT,44.8888,-72.2292,284,America/New_York,1748135.9
KEFT0,Monroe / Swisshaven Mobile Home Park,US,WI,42.6149,-89.5904,331,America/Chicago,1898024.9
KEGE0,Eagle County / Gypsum,US,CO,39.6428,-106.9159,1996,America/Denver,1623038.3
KEGI0,Duke Fld / Killingsworth Crossroads,US,FL,30.6503,-86.5229,59,America/Chicago,1481239.2
KEGV0,Eagle River,US,WI,45.9323,-89.2683,501,America/Chicago,1773052.3
KEHO0,Shelby / Shanghai,US,NC,35.2557,-81.6008,258,America/New_York,1320081.1
KEHR0,Henderson City / Geneva,US,KY,37.8078,-87.6857,118,America/Chicago,1820138.0
KEIK0,Erie / Lafayette,US,CO,40.0102,-105.048,1564,America/Denver,1714336.3
KEKM0,Elkhart / Simonton Lake,US,IN,41.7194,-86.0017,237,America/Indiana/Indianapolis,1827591.6
KEKQ0,Monticello,US,KY,36.8553,-84.8561,293,America/Kentucky/Monticello,1942419.7
KEKS0,Ennis / Cameron,US,MT,45.2744,-111.6489,1653,America/Denver,1940708.0
KEKY0,Bessemer / Highlands,US,AL,33.3126,-86.9263,213,America/Chicago,1569593.9
KELA0,Eagle Lake,US,TX,29.6006,-96.3219,56,America/Chicago,1554815.4
KELD0,El Dorado / Cairo,US,AR,33.221,-92.8133,84,America/Chicago,1991690.5
KELK0,Elk City,US,OK,35.4308,-99.3943,614,America/Chicago,1590917.6
KELM0,Elmira / Big Flats Airport,US,NY,42.1599,-76.8916,291,America/New_York,1853996.5
KELN0,Ellensburg,US,WA,47.033,-120.5307,538,America/Los_Angeles,1901957.9
KELZ0,Wellsville / Norton Summit,US,NY,42.1095,-77.99,647,America/New_York,1842654.1
KEMM0,Kemmerer / Frontier,US,WY,41.8241,-110.557,2221,America/Denver,1811874.4
KEMP0,Emporia / Genes Mobile Home Park,US,KS,38.3306,-96.1899,368,America/Chicago,1477822.4
KEMT0,El Monte / Hayes,US,CA,34.086,-118.0348,90,America/Los_Angeles,1037738.1
KEMV0,Emporia / James River Junction,US,VA,36.6869,-77.4828,38,America/New_York,1685940.5
KENL0,Centralia,US,IL,38.5151,-89.0911,163,America/Chicago,1795006.7
KENW0,Kenosha / Pleasant Prairie Mobile Home Court,US,WI,42.5957,-87.9278,226,America/Chicago,1901595.7
KEOE0,Newberry / Devils Cross Roads,US,SC,34.3093,-81.6407,174,America/New_York,1235614.8
KEOK0,Keokuk / Skyview Mobile Home Park,US,IA,40.4599,-91.4285,205,America/Chicago,1858570.0
KEQA0,El Dorado / Prospect,US,KS,37.7741,-96.8176,420,America/Chicago,1934974.8
KEQY0,Monroe / Bakers,US,NC,35.0188,-80.6202,208,America/New_York,1356309.4
KERV0,Kerrville / Shady Grove,US,TX,29.9767,-99.0855,493,America/Chicago,1310122.6
KESF0,Alexandria / Green Gables,US,LA,31.3949,-92.2958,34,America/Chicago,1977190.3
KEST0,Estherville / Gruver,US,IA,43.4074,-94.7464,402,America/Chicago,1576441.3
KETB0,West Bend / Myra,US,WI,43.4222,-88.1279,270,America/Chicago,1991918.9
KETC0,Tarboro / Belvedere,US,NC,35.9373,-77.5465,16,America/New_York,1624965.6
KETH0,Wheaton,US,MN,45.7805,-96.5439,312,America/Chicago,1789187.6
KETN0,Eastland,US,TX,32.4149,-98.8097,448,America/Chicago,1444437.2
KEUF0,Eufaula / Big Eddy (Historical),US,AL,31.9513,-85.1289,87,America/Chicago,1655777.7
KEUL0,Caldwell / Midway,US,ID,43.6419,-116.6358,741,America/Boise,1600949.8
KEVB0,New Smyrna Beach / Isleboro,US,FL,29.0557,-80.9489,3,America/New_York,1967149.5
KEVM0,Eveleth / Genoa,US,MN,47.4251,-92.4981,420,America/Chicago,1955408.1
KEVU0,Maryville,US,MO,40.3533,-94.9166,349,America/Chicago,1725633.5
KEVW0,Evanston,US,WY,41.2748,-111.0346,2177,America/Denver,1749393.7
KEWB0,New Bedford / Plainville,US,MA,41.6766,-70.9578,24,America/New_York,1926004.8
KEWK0,Newton / Country Club Mobile Home Estates,US,KS,38.0582,-97.2745,467,America/Chicago,1925700.1
KEWN0,New Bern / Circle L Mobile Home Park,US,NC,35.073,-77.0429,6,America/New_York,1597987.0
KEXX0,Lexington / Green Needles,US,NC,35.7811,-80.3038,223,America/New_York,1439174.7
KEYE0,Indianapolis / Clermont,US,IN,39.8308,-86.2944,251,America/Indiana/Indianapolis,1616903.1
KEYF0,Elizabethtown / Mount Olive,US,NC,34.6018,-78.5793,40,America/New_York,1456411.9
KEZF0,Shannon / Sylvania Heights,US,VA,38.2662,-77.4494,26,America/New_York,1813974.4
KEZM0,Eastman / Lowery,US,GA,32.2164,-83.1287,92,America/New_York,1842659.0
KEZS0,Shawano,US,WI,44.7873,-88.56,248,America/Chicago,1949307.6
KEZZ0,Cameron,US,MO,39.7276,-94.2764,317,America/Chicago,1679610.6
KF000,Bonham / White Shed,US,TX,33.6131,-96.1793,188,America/Chicago,1723526.1
KF050,Vernon / Hinds,US,TX,34.2257,-99.2837,386,America/Chicago,1515631.6
KF170,Center / North Jericho,US,TX,31.8316,-94.1564,97,America/Chicago,1821648.7
KF440,Athens / Virginia Hill,US,TX,32.1638,-95.8284,135,America/Chicago,1686138.7
KF450,West Palm Beach / Delta,US,FL,26.8459,-80.2224,7,America/New_York,940691.6
KF460,Rockwall,US,TX,32.9306,-96.4355,175,America/Chicago,1668373.5
KF700,Murrieta/Temecula / Murrieta Hot Springs (Historical),US,CA,33.5742,-117.1285,412,America/Los_Angeles,1026697.3
KFAF0,Fort Eustis / Hoopes Landing,US,VA,37.1325,-76.6088,3,America/New_York,1776459.6
KFAM0,Farmington,US,MO,37.761,-90.4286,288,America/Chicago,1656325.7
KFAY0,Fayetteville / Tanglewood Estates,US,NC,34.9912,-78.8803,58,America/New_York,1464832.1
KFBL0,Faribault,US,MN,44.3275,-93.3107,323,America/Chicago,1714869.9
KFBR0,Fort Bridger / Carter,US,WY,41.3934,-110.4061,2145,America/Denver,1764732.5
KFCH0,Fresno / West Park,US,CA,36.7321,-119.8203,85,America/Los_Angeles,1267356.6
KFCI0,Richmond / Robinwood,US,VA,37.4064,-77.5248,72,America/New_York,1739754.4
KFCM0,Minneapolis / Eden Prairie,US,MN,44.8275,-93.4586,276,America/Chicago,1761227.5
KFCT0,Yakima / Pomona Heights,US,WA,46.6665,-120.454,418,America/Los_Angeles,1861972.9
KFDK0,Frederick / Olacin,US,MD,39.4176,-77.3743,93,America/New_York,1914714.8
KFDR0,Frederick,US,OK,34.3667,-98.9833,386,America/Chicago,1547162.3
KFDW0,Winnsboro / Rion,US,SC,34.3155,-81.1088,176,America/New_York,1268202.1
KFDY0,Findlay / West Park,US,OH,41.012,-83.6686,248,America/New_York,1803168.1
KFEP0,Freeport / South Freeport,US,IL,42.2462,-89.582,262,America/Chicago,1857025.8
KFET0,Fremont / Midway Trailer Court,US,NE,41.4491,-96.5202,367,America/Chicago,1805679.7
KFEW0,Cheyenne F E Warren / Warren Air Force Base,US,WY,41.1333,-104.8672,1878,America/Denver,1836002.9
KFFA0,Kill Devil Hills / Croatan Shores,US,NC,36.0182,-75.6713,4,America/New_York,1760460.1
KFFL0,Fairfield / Maharishi Vedic City,US,IA,41.0558,-91.9809,244,America/Chicago,1894801.8
KFFM0,Fergus Falls / French,US,MN,46.2844,-96.1567,361,America/Chicago,1850450.6
KFFT0,Frankfort / Choateville,US,KY,38.182,-84.9061,248,America/New_York,1471119.2
KFFX0,Fremont Muni / Reeman,US,MI,43.4393,-85.9949,235,America/Detroit,1970313.8
KFFZ0,Mesa / Apache Wells,US,AZ,33.4608,-111.7283,425,America/Phoenix,1353948.6
KFGX0,Flemingsburg / Marshall,US,KY,38.5418,-83.7434,278,America/New_York,1544045.5
KFHB0,Fernandina Beach / Amelia Island,US,FL,30.6118,-81.4612,5,America/New_York,1946838.4
KFIG0,Clearfield / Kerr Addition,US,PA,41.0486,-78.4131,462,America/New_York,1723936.3
KFIT0,Fitchburg / West Leominster,US,MA,42.5541,-71.759,106,America/New_York,1991576.9
KFKA0,Preston / Carimona,US,MN,43.6767,-92.1797,389,America/Chicago,1689988.0
KFKL0,Franklin / Mapledale,US,PA,41.3779,-79.8604,469,America/New_York,1973117.1
KFKN0,Franklin / Lees Mill,US,VA,36.6981,-76.9038,12,America/New_York,1724454.3
KFKR0,Frankfort / Jefferson,US,IN,40.2734,-86.5622,262,America/Indiana/Indianapolis,1660804.5
KFLD0,Fond Du Lac / Fond Du Lac,US,WI,43.7712,-88.4884,246,America/Chicago,1863195.6
KFLG0,Flagstaff / Fort Tuthill,US,AZ,35.1403,-111.6693,2138,America/Phoenix,1479484.0
KFLO0,Florence / Malibu,US,SC,34.1854,-79.7239,45,America/New_York,1347270.2
KFLP0,Flippin,US,AR,36.2909,-92.5903,219,America/Chicago,1411171.4
KFLY0,Colorado Springs / Falcon,US,CO,38.9457,-104.5699,2095,America/Denver,1622504.0
KFME0,Fort Meade / Ft Meade / Portland Station (Historical),US,MD,39.0854,-76.7594,46,America/New_York,1921675.4
KFMM0,Fort Morgan / Saddle Ridge,US,CO,40.334,-103.8041,1392,America/Denver,1790070.7
KFMN0,Farmington,US,NM,36.7413,-108.2299,1678,America/Denver,1829933.0
KFMY0,Fort Myers / Page Park,US,FL,26.5866,-81.8632,5,America/New_York,1862229.4
KFNB0,Falls City,US,NE,40.0788,-95.592,300,America/Chicago,1678760.6
KFNL0,Fort Collins / Redmond,US,CO,40.4518,-105.0113,1529,America/Denver,1761048.3
KFOA0,Flora,US,IL,38.665,-88.4531,144,America/Chicago,1843727.8
KFOK0,Westhampton Beach / Suffolk Pines,US,NY,40.8437,-72.6318,20,America/New_York,1788072.9
KFPK0,Charlotte / Meadows Mobile Home Park,US,MI,42.5745,-84.8114,272,America/Detroit,1942138.1
KFPR0,Fort Pierce / Lakewood Park,US,FL,27.4975,-80.3726,7,America/New_York,937389.4
KFQD0,Rutherfordton / Mount Vernon,US,NC,35.4282,-81.9351,328,America/New_York,1317509.5
KFRG0,Farmingdale / East Farmingdale,US,NY,40.7288,-73.4134,24,America/New_York,1754966.3
KFRH0,French Lick / Norton,US,IN,38.5062,-86.6369,241,America/Indiana/Indianapolis,1939995.0
KFRM0,Fairmont / Fairmont Estates,US,MN,43.6439,-94.4156,354,America/Chicago,1610577.7
KFRR0,Front Royal / Mineral Springs,US,VA,38.9175,-78.2535,214,America/New_York,1823657.8
KFSE0,Fosston,US,MN,47.5928,-95.7735,390,America/Chicago,1998731.3
KFSO0,Highgate / Swanton,US,VT,44.9403,-73.0975,70,America/New_York,1730842.4
KFST0,Fort Stockton / Little Mexico Colonia,US,TX,30.9153,-102.9128,918,America/Chicago,1995231.2
KFSW0,Fort Madison / Summit (Historical),US,IA,40.6593,-91.3268,220,America/Chicago,1882093.5
KFTG0,Colorado Air and Space Port,US,CO,39.7852,-104.5431,1680,America/Denver,1708261.3
KFTN0,Carrizo Springs / Rancho Cerrito Prieta,US,TX,28.2086,-100.0188,236,America/Chicago,1169700.1
KFTY0,Atlanta / Carroll Heights,US,GA,33.7791,-84.5214,256,America/New_York,1790574.3
KFUL0,Fullerton / Fuller Park,US,CA,33.872,-117.9798,29,America/Los_Angeles,1018405.9
KFVE0,Frenchville / Saint Agatha,US,ME,47.2855,-68.3127,301,America/New_York,1924209.6
KFVX0,Farmville / Reeds,US,VA,37.3575,-78.4378,127,America/New_York,1680789.3
KFWB0,Branson West,US,MO,36.6985,-93.4022,411,America/Chicago,1410550.2
KFWC0,Fairfield / Boyleston,US,IL,38.3786,-88.4127,132,America/Chicago,1822251.1
KFWS0,Fort Worth / Oak Grove,US,TX,32.5652,-97.3081,213,America/Chicago,1577217.9
KFWZ0,South Pass / Atlantic City,US,WY,42.5167,-108.7833,2588,America/Denver,1902565.4
KFXE0,Fort Lauderdale / Twin Lakes (Historical),US,FL,26.1973,-80.1707,4,America/New_York,940083.9
KFXY0,Forest City,US,IA,43.2348,-93.6241,375,America/Chicago,1593803.3
KFYE0,Somerville / Powers,US,TN,35.2077,-89.3945,133,America/Chicago,1510063.8
KFYG0,Washington / Dutzow,US,MO,38.5876,-90.9938,149,America/Chicago,1701554.0
KFYJ0,West Point / Brookeshire,US,VA,37.5214,-76.7627,6,America/New_York,1796351.4
KFYV0,Fayetteville / Greenland,US,AR,36.0051,-94.1701,382,America/Chicago,1309472.8
KFZG0,Fitzgerald,US,GA,31.6839,-83.2709,111,America/New_York,1811103.9
KFZY0,Fulton / Volney,US,NY,43.3508,-76.3881,145,America/New_York,1989957.7
KGAD0,Gadsden / Siberton,US,AL,33.9726,-86.0891,173,America/Chicago,1673421.1
KGAO0,Galliano / J And K Mobile Park,US,LA,29.4411,-90.2611,0,America/Chicago,1097167.1
KGBD0,Great Bend / Anchorway,US,KS,38.3443,-98.8592,575,America/Chicago,1848984.8
KGCD0,John Day,US,OR,44.4029,-118.9679,1129,America/Los_Angeles,1630670.1
KGCK0,Garden City / Mansfield,US,KS,37.9275,-100.7244,881,America/Chicago,1706412.2
KGCM0,Claremore / Harmony Star,US,OK,36.2927,-95.4796,223,America/Chicago,1930330.5
KGCY0,Greeneville / Bradburn Hill,US,TN,36.193,-82.8151,490,America/New_York,1345807.4
KGDB0,Granite Falls / Lorne,US,MN,44.7533,-95.556,319,America/Chicago,1697776.8
KGDJ0,Granbury,US,TX,32.4444,-97.8169,237,America/Chicago,1528496.7
KGDV0,Glendive / Landtsheim (Historical),US,MT,47.1387,-104.8072,749,America/Denver,1990313.4
KGED0,Georgetown / Rogers Development,US,DE,38.6879,-75.3583,16,America/New_York,1974824.9
KGEU0,Glendale / Country Greens At Villa De Paz,US,AZ,33.5269,-112.2951,326,America/Phoenix,1317537.6
KGEV0,Jefferson / Nathans Creek,US,NC,36.4324,-81.4197,969,America/New_York,1435520.4
KGEZ0,Shelbyville / Candleglo Village,US,IN,39.5831,-85.8048,245,America/Indiana/Indianapolis,1599253.7
KGFA0,Great Falls / Malmstrom Air Force Base,US,MT,47.5047,-111.1873,1058,America/Denver,1947851.5
KGGE0,Georgetown / White Hall Estates,US,SC,33.3114,-79.3203,12,America/New_York,1312204.9
KGGI0,Grinnel / Westfield,US,IA,41.7099,-92.736,307,America/Chicago,1933241.2
KGGP0,Logansport,US,IN,40.7113,-86.3727,225,America/Indiana/Indianapolis,1711620.1
KGHG0,Marshfield Municipal Airport / Fieldston,US,MA,42.0983,-70.6721,3,America/New_York,1978455.7
KGHW0,Glenwood / Pine Hill Park,US,MN,45.6439,-95.3204,425,America/Chicago,1798000.1
KGIC0,Grangeville,US,ID,45.9426,-116.1234,1010,America/Los_Angeles,1855373.7
KGKJ0,Meadville / Onspaugh Corners,US,PA,41.6265,-80.2147,426,America/New_York,1982862.3
KGKT0,Sevierville / Cherokee Hills,US,TN,35.8578,-83.5287,309,America/New_York,1980934.9
KGKY0,Arlington / Southland Acres,US,TX,32.6639,-97.0943,191,America/Chicago,1600026.9
KGLE0,Gainesville / Lindsay,US,TX,33.6522,-97.1973,258,America/Chicago,1642708.9
KGLR0,Gaylord / Nottingham Forest Mobile Home Park,US,MI,45.0136,-84.7036,405,America/Detroit,1723521.8
KGLW0,Glasgow / Oil City,US,KY,37.0318,-85.9537,218,America/Chicago,1876754.0
KGLY0,Clinton / Alberta,US,MO,38.3566,-93.6842,251,America/Chicago,1561209.4
KGMJ0,Grove,US,OK,36.6068,-94.7386,253,America/Chicago,1345547.2
KGMU0,Greenville / Woods (Historical),US,SC,34.8479,-82.35,319,America/New_York,1243080.4
KGNA0,Grand Marais,US,MN,47.7472,-90.3444,186,America/Chicago,1975897.6
KGNB0,Granby,US,CO,40.09,-105.9165,2502,America/Denver,1696487.3
KGNC0,Seminole,US,TX,32.6833,-102.6667,1024,America/Chicago,1163233.1
KGNT0,Grants-Milan,US,NM,35.1673,-107.9021,1993,America/Denver,1750011.4
KGOK0,Guthrie,US,OK,35.8513,-97.4161,326,America/Chicago,1759867.1
KGON0,Groton / Midway,US,CT,41.3301,-72.0451,3,America/New_York,1855901.1
KGOO0,Grass Valley / Forest Knolls,US,CA,39.224,-121.0031,961,America/Los_Angeles,1526396.5
KGOP0,Gatesville,US,TX,31.4213,-97.797,276,America/Chicago,1482673.0
KGOV0,Grayling,US,MI,44.6803,-84.7289,353,America/Detroit,1687344.7
KGPH0,Mosby,US,MO,39.3325,-94.3096,237,America/Chicago,1637863.8
KGPM0,Grand Prairie / Florence Hill,US,TX,32.6988,-97.0469,179,America/Chicago,1605714.4
KGPZ0,Grand Rapids / Country Acres Mobile Home Park,US,MN,47.2093,-93.5099,413,America/Chicago,1945026.8
KGRD0,Greenwood / Windtree,US,SC,34.2487,-82.1591,192,America/New_York,1200317.6
KGRK0,Killeen / Fort Hood / Montague Village,US,TX,31.0673,-97.8289,309,America/Chicago,1465075.1
KGRN0,Gordon / Clark Trailer Court,US,NE,42.806,-102.1753,1086,America/Denver,1925427.2
KGSB0,Goldsboro / Sandy Springs,US,NC,35.3394,-77.9606,33,America/New_York,1552804.0
KGSH0,Goshen / Bainter Town,US,IN,41.5263,-85.7942,252,America/Indiana/Indianapolis,1810080.9
KGTR0,Columbus / Billups,US,MS,33.4503,-88.5914,81,America/Chicago,1446641.8
KGTU0,Georgetown / Serenada,US,TX,30.6788,-97.6794,241,America/Chicago,1463322.8
KGUC0,Gunnison,US,CO,38.5339,-106.933,2341,America/Denver,1504681.0
KGUP0,Gallup / Allison,US,NM,35.5111,-108.7893,1973,America/Denver,1706342.6
KGUS0,Bunker Hill / Grissom Air Force Base,US,IN,40.6481,-86.1521,248,America/Indiana/Indianapolis,1708346.6
KGUY0,Guymon,US,OK,36.6851,-101.5078,953,America/Chicago,1555836.9
KGVE0,Gordonsville,US,VA,38.156,-78.1658,138,America/New_York,1763346.4
KGVL0,Gainesville / Westside,US,GA,34.2726,-83.8302,389,America/New_York,1872117.0
KGVQ0,Buffalo / Daws,US,NY,43.0318,-78.1697,279,America/New_York,1944761.1
KGVT0,Greenville / Center Point,US,TX,33.0678,-96.0653,163,America/Chicago,1706102.3
KGVW0,Kansas City,US,MO,38.8442,-94.5603,0,America/Chicago,1579418.8
KGWB0,Auburn / Saint Johns,US,IN,41.3072,-85.0644,268,America/Indiana/Indianapolis,1800466.1
KGWO0,Greenwood / Valley Hill,US,MS,33.4943,-90.0847,49,America/Chicago,1338088.8
KGWR0,Gwinner,US,ND,46.2187,-97.6435,386,America/Chicago,1821486.9
KGXA0,Palmdale / El Mirage,US,CA,34.5666,-117.6704,923,America/Los_Angeles,1100344.6
KGXF0,Gila Bend,US,AZ,32.8875,-112.7199,269,America/Phoenix,1241997.4
KGXY0,Greeley / Cloverly,US,CO,40.4374,-104.6332,1432,America/Denver,1771709.9
KGYB0,Giddings,US,TX,30.1693,-96.98,148,America/Chicago,1509630.0
KGYH0,Greenville / Holly Springs,US,SC,34.7583,-82.3764,291,America/New_York,1233583.5
KGYI0,Sherman / Pottsboro,US,TX,33.7141,-96.6737,228,America/Chicago,1688393.4
KGYL0,Glencoe / Plato,US,MN,44.756,-94.0812,303,America/Chicago,1735486.9
KGYR0,Phoenix / Litchfield Junction,US,AZ,33.4237,-112.3745,296,America/Phoenix,1304546.5
KGYY0,Gary / Clarke Junction,US,IN,41.6163,-87.4128,180,America/Chicago,1797656.3
KGZH0,Evergreen / Fairview,US,AL,31.4158,-87.0441,79,America/Chicago,1465524.8
KGZL0,Stigler,US,OK,35.2891,-95.0939,183,America/Chicago,1900627.1
KGZS0,Pulaski / Green Field,US,TN,35.1537,-87.0568,210,America/Chicago,1671051.8
KH210,Camdenton / Hugo,US,MO,37.974,-92.6912,323,America/Chicago,1564709.6
KH710,Pryor / Lusta,US,OK,36.2254,-95.3301,190,America/Chicago,1937368.1
KHAE0,Hannibal / Uva,US,MO,39.7252,-91.4439,234,America/Chicago,1787303.5
KHAI0,Three Rivers / Meadow Lane Village Mobile Home Park,US,MI,41.9597,-85.5934,251,America/Detroit,1860715.6
KHAO0,Hamilton / Athlone (Historical),US,OH,39.3638,-84.5219,193,America/New_York,1606305.4
KHBB0,Hobbs / Air Base City,US,NM,32.77,-103.22,1128,America/Denver,1131177.4
KHBI0,Asheboro / Cedar Grove,US,NC,35.6545,-79.8948,204,America/New_York,1452859.2
KHBR0,Hobart / Babbs,US,OK,34.9913,-99.0514,476,America/Chicago,1584085.2
KHBV0,Hebbronville / Las Lomitas B Colonia,US,TX,27.3496,-98.7369,202,America/Chicago,1279274.5
KHCD0,Hutchinson / Heatwole,US,MN,44.8599,-94.3825,324,America/Chicago,1737974.7
KHDC0,Hammond / Tallow Wood,US,LA,30.5217,-90.4184,14,America/Chicago,1131855.9
KHDE0,Holdrege / Dewaynes Trailer Court,US,NE,40.4521,-99.3365,705,America/Chicago,1660953.3
KHDN0,Hayden,US,CO,40.4812,-107.2177,2014,America/Denver,1706063.0
KHDO0,Hondo,US,TX,29.3597,-99.1767,284,America/Chicago,1280794.1
KHEF0,Manassas / Bristow,US,VA,38.7214,-77.5154,59,America/New_York,1847954.3
KHEG0,Jacksonville / Normandy Estates Mobile Home Community,US,FL,30.2778,-81.8059,26,America/New_York,1906902.4
KHEI0,Hettinger,US,ND,46.0149,-102.656,825,America/Denver,1938018.3
KHEQ0,Holyoke,US,CO,40.5694,-102.2727,1137,America/Denver,1873424.0
KHEZ0,Natchez / Selma,US,MS,31.6137,-91.2973,83,America/Chicago,1121928.1
KHFD0,Hartford / Colonial Mobile Home Park,US,CT,41.7367,-72.6494,6,America/New_York,1881335.0
KHFF0,Hoffman,US,NC,35.0367,-79.4974,115,America/New_York,1427858.1
KHFJ0,Monett / Yonkerville,US,MO,36.9062,-94.0128,400,America/Chicago,1404299.5
KHFY0,Indianapolis / Greenwood,US,IN,39.6276,-86.088,251,America/Indiana/Indianapolis,1598545.3
KHGR0,Hagerstown / Fortney Mobile Home Park,US,MD,39.7085,-77.7265,214,America/New_York,1920685.4
KHHF0,Canadian,US,TX,35.8951,-100.4039,730,America/Chicago,1558484.3
KHHG0,Huntington / Simpson,US,IN,40.8529,-85.4571,246,America/Indiana/Indianapolis,1743421.8
KHHR0,Hawthorne / Cypave,US,CA,33.9228,-118.3352,20,America/Los_Angeles,1009785.5
KHHW0,Hugo,US,OK,34.0348,-95.5419,174,America/Chicago,1797379.0
KHIB0,Hibbing-Chisholm / Wilpen,US,MN,47.3866,-92.839,413,America/Chicago,1955192.9
KHIE0,Whitefield / Hazens,US,NH,44.3676,-71.5445,327,America/New_York,1714892.5
KHII0,Lake Havasu / Desert Hills,US,AZ,34.5711,-114.3583,239,America/Phoenix,1265101.7
KHJH0,Hebron,US,NE,40.1523,-97.587,448,America/Chicago,1646358.7
KHJO0,Hanford / Shell,US,CA,36.3167,-119.6277,73,America/Los_Angeles,1225950.8
KHKA0,Blytheville / Burton,US,AR,35.9404,-89.8308,78,America/Chicago,1538348.3
KHLB0,Batesville / Enochsburg,US,IN,39.3445,-85.2583,297,America/Indiana/Indianapolis,1585569.9
KHLC0,Hill City,US,KS,39.3802,-99.8315,682,America/Chicago,1880789.1
KHLX0,Hillsville / Five Forks,US,VA,36.7661,-80.8236,821,America/New_York,1496586.7
KHMT0,Hemet / Egan,US,CA,33.734,-117.0225,461,America/Los_Angeles,1046981.6
KHMZ0,Bedford / Belden,US,PA,40.0861,-78.5135,354,America/New_York,1913706.0
KHNB0,Huntingburg / Johnsburg,US,IN,38.249,-86.9537,161,America/Indiana/Vincennes,1900263.7
KHND0,Las Vegas / Sloan,US,NV,35.9729,-115.1344,760,America/Los_Angeles,1349362.9
KHNR0,Harlan / Corley,US,IA,41.5844,-95.3397,375,America/Chicago,1845156.1
KHNZ0,Oxford / Huntsboro,US,NC,36.3616,-78.5292,160,America/New_York,1594165.9
KHOB0,Hobbs,US,NM,32.6875,-103.217,1116,America/Denver,1125131.6
KHOE0,Homerville,US,GA,31.0559,-82.7741,57,America/New_York,1836592.8
KHOT0,Hot Springs / Rockwell,US,AR,34.478,-93.0962,165,America/Chicago,1220961.8
KHPN0,White Plains / Sarosca Farm Estates,US,NY,41.0669,-73.7076,134,America/New_York,1783817.0
KHPT0,Hampton,US,IA,42.7237,-93.2263,358,America/Chicago,1939466.5
KHQG0,Hugoton,US,KS,37.1631,-101.3705,955,America/Chicago,1604555.3
KHQU0,Thomson / Three Points,US,GA,33.5297,-82.517,153,America/New_York,1948042.9
KHQZ0,Mesquite / Markout,US,TX,32.747,-96.5304,136,America/Chicago,1651614.9
KHRI0,Hermiston Municipal Airport,US,OR,45.8282,-119.2592,196,America/Los_Angeles,1782091.0
KHRJ0,Erwin / Buies Creek,US,NC,35.3802,-78.7322,62,America/New_York,1504291.0
KHRL0,Harlingen / Santa Elena Colonia,US,TX,26.2285,-97.6544,11,America/Chicago,1379878.0
KHRX0,Hereford / Joel,US,TX,34.8607,-102.3259,1155,America/Chicago,1354664.1
KHSA0,Bay St Louis / Kiln,US,MS,30.3678,-89.4546,7,America/Chicago,1208163.1
KHSB0,Harrisburg / Raleigh,US,IL,37.8113,-88.5503,121,America/Chicago,1767586.2
KHSD0,Oklahoma City / Piedmont,US,OK,35.6018,-97.7062,364,America/Chicago,1722288.0
KHSE0,Hatteras / Frisco,US,NC,35.2328,-75.6178,5,America/New_York,1712563.6
KHSI0,Hastings / Ingleside,US,NE,40.6052,-98.4279,598,America/Chicago,1685365.4
KHSP0,Hot Springs / Healing Springs,US,VA,37.9514,-79.8339,1156,America/New_York,1654609.4
KHTH0,Hawthorne / Babbitt,US,NV,38.5444,-118.6343,1289,America/Los_Angeles,1487495.2
KHTO0,Easthampton / Midhampton,US,NY,40.9594,-72.2517,17,America/New_York,1811221.6
KHUM0,Houma / Presquille,US,LA,29.5665,-90.6604,3,America/Chicago,1066381.3
KHUT0,Hutchinson / Obeeville,US,KS,38.0655,-97.8606,470,America/Chicago,1888629.0
KHVE0,Hanksville,US,UT,38.418,-110.704,1355,America/Denver,1802558.2
KHVN0,New Haven / Morris Cove,US,CT,41.2638,-72.8868,4,America/New_York,1825190.7
KHVS0,Hartsville / Glendale Acres,US,SC,34.4031,-80.1192,111,America/New_York,1337870.9
KHWO0,Hollywood / Pembroke Pines,US,FL,26.0012,-80.2407,2,America/New_York,932441.4
KHWV0,Shirley,US,NY,40.8219,-72.8669,25,America/New_York,1779209.5
KHWY0,Warrenton / Midland,US,VA,38.5863,-77.7106,102,America/New_York,1825497.0
KHXD0,Savannah / Palmetto Hall Plantation,US,SC,32.2244,-80.6975,6,America/New_York,1136181.3
KHYA0,Hyannis,US,MA,41.6693,-70.2804,17,America/New_York,1948789.7
KHYI0,San Marcos / Reedville,US,TX,29.8927,-97.863,181,America/Chicago,1419389.8
KHYR0,Hayward,US,WI,46.0253,-91.4442,371,America/Chicago,1948209.4
KHYS0,Hays / Buffalo Hills Mobile Home Park,US,KS,38.8422,-99.2732,609,America/Chicago,1865764.4
KHYW0,Conway / Cedar Grove,US,SC,33.8285,-79.1222,11,America/New_York,1362729.2
KHYX0,Saginaw / Robin Glen Mobile Home Community,US,MI,43.4334,-83.8623,183,America/Detroit,1577379.1
KHZD0,Huntingdon / Fairview,US,TN,36.0893,-88.4633,152,America/Chicago,1638283.5
KHZE0,Hazen,US,ND,47.2899,-101.581,553,America/Denver,1926143.9
KHZL0,Hazleton / Hollywood,US,PA,40.9868,-75.9949,489,America/New_York,1733676.2
