source,target,weight
674,911,41.501332193027444
674,920,27.651860943132316
674,1754,62.106866772671516
674,2511,41.91325448440241
675,1083,13.976654791564142
675,1599,37.14159339672255
676,1807,46.010127299352064
676,2109,23.862576074636316
676,2304,11.70633479299283
677,1530,83.55529018515777
677,1777,73.00342954572054
677,2214,37.435909819375276
678,1329,38.298625781967964
678,2101,18.786826180792747
679,830,34.588587012578174
679,846,40.08935063459776
679,1073,54.08379039786901
680,2177,2.252791762189986
681,1244,39.65775987351204
681,1698,45.118689077266616
681,2346,47.57348515025925
682,1588,41.783134122616964
682,2385,58.27081411708519
682,2468,21.850167518552055
683,1422,31.055559845116097
683,1559,28.729596915518844
683,1993,10.579837460925027
683,2285,45.160832732020246
683,2574,19.08811051965443
684,719,93.26200559158976
684,892,22.285869432497783
684,1463,13.981949384358261
684,1612,11.84623570179575
684,2124,19.842744729343192
685,1268,25.255241357506485
685,1378,17.414234024360407
685,2038,14.461229709700893
685,2513,35.04873777216337
686,2322,15.65714879653061
686,2396,8.83398555777149
687,1162,36.02930720231527
687,1910,29.75057388199297
687,2309,11.680931723667172
688,1222,24.062372103688084
688,1486,54.75254725270731
688,1620,23.783474243326218
689,1443,18.19678088899812
689,2477,0.05898387604337972
689,2715,19.065674893166864
690,691,26.15667870286721
690,2379,23.342886818562082
690,2407,20.66787986151692
691,2379,36.872698829371814
691,2407,43.424547545837854
692,1107,54.995499383579826
692,2272,21.546022267523607
692,2510,39.150860817064405
693,1322,112.21437411817284
693,1451,77.03924329165218
693,1668,53.00393415534235
693,2463,126.32666325585855
694,787,21.05300044084517
695,696,26.215818201668366
695,1672,38.82478905848529
696,697,155.2054449919053
696,1672,60.84764379930752
696,2005,61.182944130094064
697,698,127.19390390808469
697,783,167.4157472518295
698,2079,143.74225248028296
699,835,158.72338652389126
699,2033,114.83558166475783
699,2239,167.13657538815713
700,701,169.5334188597176
700,702,189.36247493218707
700,835,154.98170587285338
700,1300,122.8051393982091
700,2033,161.2633853432491
701,703,163.288459774244
701,2556,196.1953091918708
702,707,127.96748603164401
702,2558,121.99719097230891
703,704,174.13127771986737
703,710,252.24214367560367
703,2557,184.2159402488794
704,711,193.42253445412948
704,2557,13.987525582118407
705,1252,70.48441633286821
705,1454,73.17763698387388
705,2362,46.735333925530085
706,707,122.07677721893302
706,709,215.14956677359567
706,710,168.9770016145106
706,2558,127.00983471133948
706,2559,202.47205778737822
707,709,215.92531842738745
707,2558,6.339666628938288
708,1003,61.61427681698347
708,1552,82.91776564789541
709,2558,221.2472475896465
709,2559,230.00768206390268
710,711,260.7527695122205
710,2559,139.58195803175806
711,2557,198.86836453218677
712,713,165.7370805050896
712,714,163.3268322635646
712,2561,179.22423929263184
713,714,3.331813943799497
713,1003,154.88108325187113
713,2561,13.50664491431824
714,1003,156.9307829920025
714,2561,15.985107230257986
715,786,15.014958564964685
716,717,31.321352868112697
716,718,63.03889001265374
716,1781,111.78550999193199
717,718,38.69719593765428
717,719,108.78400836221284
718,719,141.68305709786387
719,1612,98.72209581566342
719,2124,99.17749544159784
720,840,21.13488132460696
720,2599,12.184986972996525
720,2698,20.750141454369412
721,874,19.89880763923177
721,2538,12.73309626094445
722,737,34.75269363325288
722,806,19.324378947784897
722,808,17.698932868718707
722,2549,16.272085963763224
723,732,36.75802352083405
723,2686,6.852894177252889
724,1173,51.66510441768549
724,2630,21.724125280517896
725,1087,42.48567081874297
725,1375,20.260243680463926
725,2585,40.91646057532278
726,952,51.06259358961454
726,2046,43.16101753598447
726,2173,45.773825641079895
727,1120,45.30020585501362
727,1554,63.453168494269256
727,2155,64.13302656898503
727,2636,35.632014121741655
728,2106,21.093830692553702
729,879,85.52459054043153
729,2425,91.60963373664062
730,1011,37.51777956155533
730,1658,56.86654058378965
730,1790,12.201228984656863
732,1733,17.791188263128998
732,2619,22.80554955001046
732,2686,30.033792799114753
732,2695,21.416617156279234
733,733,0.0
733,2671,0.0
733,2679,3.4255731708561887
734,1036,24.435698032909155
734,1684,29.19278726449147
734,2286,27.24556590432511
734,2634,13.801731228920419
735,869,53.607514275261586
735,889,33.941795525936584
736,876,27.21678031807212
737,806,29.523008340520835
737,843,26.955310536818907
737,871,47.64865257777877
738,822,0.0
738,2586,21.560680307940704
739,1523,48.402434136622226
739,1592,48.97423994628579
739,1702,66.45041942396949
739,2320,78.72310853423122
740,764,14.658786828325294
740,803,13.830661823332344
740,850,29.311012038331597
740,2639,15.31270302994424
741,1139,92.2379056083879
741,1338,74.8070413930491
741,2458,74.1847901128444
742,2586,13.718733917221007
743,981,17.44617703875852
743,1153,12.078180478975
743,1204,10.302792267205623
743,2132,19.35501905837022
743,2179,16.56137159614829
743,2258,31.843273517993968
744,1568,72.45056395194575
744,2175,88.94733687581939
745,2667,68.39962716477544
746,890,8.810229069359988
747,866,28.398179853294728
748,944,41.70230614289824
748,2680,20.910070053288603
749,776,42.19927598055464
749,1642,38.09732375611628
749,1734,22.862176384788285
750,902,21.864421634741074
750,1493,66.9071452690641
750,2197,61.049251354804035
751,852,50.99781497574313
752,832,32.286522249817615
753,791,21.23593841722108
753,855,33.76299114232772
754,811,20.12242178405554
755,990,59.590198568511276
755,1226,47.658910314501405
755,1763,55.12374952655198
755,2112,57.239758768097
756,756,0.0
756,793,46.59522490377661
756,819,29.916468535294413
756,2648,45.97573579860251
756,2666,2.701920558589589
757,1183,25.75726526541571
757,2580,74.28636783326925
758,1883,14.250071020205683
758,2018,44.94828206767445
758,2337,26.043339507613478
758,2654,32.252255563008944
759,840,30.84403338308661
759,868,31.736403125844618
760,1115,40.609570044555134
760,1324,28.074166293105517
760,2395,52.17197657576279
761,1821,45.105682580007475
761,2553,42.45830709464039
761,2566,31.455148541951896
762,1863,64.8685662605508
762,2147,66.878453124601
763,2661,20.442460443022
763,2688,20.442460443022
764,891,18.71474360727921
764,2570,19.116305843212956
765,785,4.285493363231069
765,840,16.64500096069254
766,2564,13.285850091860317
766,2569,25.958702220479854
767,910,39.77097339797921
767,2393,31.908509551481895
768,808,33.5727959361799
768,820,18.35722401843301
769,963,55.65070021593285
769,1504,113.16681728640239
769,2530,63.58662093278179
770,788,46.343555436136555
770,850,38.521839390057934
770,2259,14.567466724027039
770,2543,31.691317589900287
771,1202,36.63350265006399
771,1287,33.02783068297767
771,1319,54.45584102855172
771,1729,20.654356442540653
772,1000,31.740295704406627
773,853,11.01576619528284
773,1631,18.944845008912914
774,1070,36.034047722632515
774,1219,45.90361822795232
775,1152,64.94220851908756
775,1795,38.95693482024779
775,2053,34.41611577501132
776,860,28.540927691950284
776,1642,45.68432914005253
776,1734,30.872701851362365
776,2395,61.85489740893194
777,1400,51.17980854986393
777,1858,54.52863438565408
777,2256,34.289168593280024
778,805,62.234845050252936
778,817,64.38857129506908
778,2091,21.929429837434526
779,1108,39.73404806172327
779,1523,58.72232724529861
779,2175,45.055202159506486
780,954,0.0
780,965,46.059590567527145
780,1897,33.618838604420894
780,2063,24.121527335390805
781,1322,123.10074869091764
781,2145,76.52841639339228
782,964,9.143966069782545
782,994,30.884067312144936
782,1520,67.9548576186635
782,1826,49.42172586391813
782,1965,34.35507446786806
783,1765,40.33980233227556
783,2005,22.734887445825184
784,1131,41.63288849908895
784,1497,67.46213817099586
784,1840,40.114836797230964
784,2633,24.98228345049967
785,840,12.754538270640477
787,791,28.902590935812576
788,2543,56.99871584403595
789,790,28.438014239157994
789,823,27.351482611859957
790,792,36.800567898954235
790,2678,30.642598694266855
791,2564,17.23745385014736
793,2648,0.7453570219838246
793,2666,43.89739308998385
794,869,15.98221470232094
794,889,30.690562857096573
796,796,0.0
796,2517,19.203385373349644
797,802,62.74133041807288
798,2608,4.650590937822027
798,2612,18.02339791124697
799,818,16.879024400936412
799,866,3.6730037721961444
799,877,15.989064866079106
800,842,13.193914398021828
800,2641,8.385641933341223
800,2702,5.192803074301079
801,891,12.92584618335614
803,2602,23.133586900091743
803,2639,14.878847468185244
803,2659,18.754935765862953
804,1385,39.80769744013064
804,1944,58.31045185068389
804,1956,46.717807874839544
804,2292,47.57881489451995
805,1211,23.156798461123337
805,2615,73.36137340990345
806,837,16.496486699444077
806,2577,13.409527746192435
807,827,59.55754791508735
808,820,36.753393159731885
808,2577,23.347131775997852
809,851,52.57215205612323
809,2593,41.2585482329398
810,1530,33.03935015128241
810,1779,71.46219261053159
810,2335,81.87007757937488
812,846,54.20504726399602
812,897,37.758626463301226
812,1166,35.590959636969004
812,1329,53.81444628219071
812,1344,36.41911063919981
813,813,0.0
813,853,10.133966827941403
813,1641,20.35193782614795
813,2669,0.0
814,2567,37.372328570824614
814,2718,1.3500426302141337
815,836,49.66470020466
815,2589,29.48130189807392
815,2616,20.448678092112427
816,1270,14.940261598141804
816,2517,6.082545880225807
818,866,18.612591299943197
818,2647,27.804019678704865
820,2577,34.088813022817654
821,1360,82.50539615130864
821,1818,38.314001240315605
821,1877,90.86434995097929
821,2066,56.49874560584078
822,822,0.0
822,2586,21.560680307940704
823,2602,16.967319147952548
823,2659,23.38125268102305
824,2543,25.208416178752262
826,891,12.74296849814068
826,2582,12.376364278863278
828,1074,47.13320913660052
828,1543,46.030716463738905
828,1859,22.057908713370363
828,2377,45.81782750372823
829,966,39.63552948151129
829,1745,44.54539264878372
829,2484,49.433516229709554
829,2618,64.70207036832629
830,872,54.81303859111439
830,1073,23.279908900937876
830,1081,43.455721100595596
831,845,23.07395166235386
831,2613,2.2238985328917438
832,2649,13.002498806663764
833,964,58.64325737404986
834,2689,17.116212713654892
834,2705,2.352573642855969
835,1300,79.59295047466573
835,2033,44.949290688985556
836,2589,42.10761387400668
837,2577,16.67923899668348
837,2708,19.059984428922363
838,1884,23.67404268198439
838,1928,38.10792000694039
838,1969,43.084507745334854
839,1099,48.15923296024403
839,1507,30.72461757011873
839,1768,23.484125780593818
839,2164,38.635944509824
841,847,33.57664504287651
841,2690,42.53331012305104
842,2702,18.217404605211666
843,871,53.99183027575381
843,2549,20.273901267332736
844,1086,40.964503348472746
844,1285,37.38637313517386
844,1649,41.20596519407383
845,2613,21.05595425664745
846,2077,49.18960757553673
846,2101,70.67945498725778
847,2663,58.8616938059379
847,2690,28.863489535861724
848,2724,26.98798881493482
849,969,53.53144161562652
849,1273,62.18373596998156
849,2427,74.04658432336537
850,2639,20.385753941451586
853,2669,10.133966827941403
854,1032,14.995433683684421
854,2080,48.312875503597475
854,2239,43.26250659466181
855,2551,13.453040954893957
856,1886,42.81927500345046
856,2201,38.99073619726059
856,2508,50.161575669687494
856,2545,14.93690869816295
856,2609,33.993541521814166
857,1821,42.69725772000638
857,2590,23.514735564203352
857,2701,60.120692118122996
858,1633,49.45680470481439
858,2123,33.186187177420486
859,2610,92.98914339046608
859,2714,103.19151793888517
860,973,88.3444084164652
860,1642,44.69350456719451
861,2539,201.06313419885183
861,2565,121.52634131822003
862,1147,49.63286458701416
862,1874,49.906602384103145
862,2484,50.12335369819076
863,2637,19.346169712776256
864,948,31.362113673166338
864,1116,30.17783901849899
864,1304,42.095436066871045
865,873,40.466359861001884
865,1724,44.130373914221444
865,2260,49.30533255340202
866,877,17.793881187783025
867,2583,23.362764251021286
867,2727,23.362764251021286
868,1450,10.068695541346477
868,2698,23.12976261722989
869,889,21.063155196955407
870,1122,13.079535258656966
870,2433,29.268722811420194
872,1073,42.24458975003212
873,2030,42.34668589308285
873,2260,41.92586467158546
874,2538,7.245854409636547
875,887,27.157721262671053
875,941,55.84514327700626
875,2650,26.11344687999467
876,938,44.82345751236302
876,2571,27.93272848493422
877,1341,26.820290043072823
878,2583,1.1119492664455182
878,2727,1.1119492664455182
879,2425,111.08252794445055
880,1284,36.3576784234199
881,2084,113.93698646667188
882,2380,25.583854175614594
882,2646,28.333929999622857
882,2677,27.1948791312971
883,1111,65.42132094841408
883,1560,82.73843435391578
884,1631,22.814801275733373
885,1425,45.313255772409555
885,2392,27.879050916948906
886,913,42.57736682201262
886,2167,9.511254830152312
886,2422,59.5192124316442
887,2555,19.669693020457725
887,2607,0.7779901377376
887,2650,4.045423343065823
888,1485,36.98301098454679
890,2619,28.580587238491642
892,1612,10.98979544219274
892,2386,32.774702393136764
893,1707,32.66058188938895
893,1968,44.43200004664808
893,2216,36.62276560320405
893,2244,46.4934363540255
894,994,50.03498677299843
894,1965,44.465784675988296
895,2704,13.55103651690516
896,1242,72.09815448683989
896,1495,53.83701985459509
896,1803,42.671695085996255
896,2512,47.66625710080066
897,937,30.61570104242657
897,1166,35.5397577339882
898,903,46.61640008505724
898,1630,26.03345628814726
898,1921,54.63555110710094
899,1193,41.0324030106172
899,1535,58.47232496871528
899,2236,45.63296547296877
900,1164,41.12015883129392
900,1911,35.76272638697342
901,982,36.01884662311808
901,1525,26.934608105021944
901,2498,23.56913255206441
902,1319,66.68789531243922
902,2197,40.44427168106321
903,1630,43.644158038111
903,1791,60.99377974817541
903,2712,46.17838027547828
904,959,19.850672192809213
904,1495,55.448370284781866
904,2166,63.23502382732294
905,1699,49.6391372835245
905,1937,51.71343685158403
906,1752,35.43241085927181
907,1562,84.0960011093443
907,1717,77.69197773256043
907,1851,47.89471814990652
908,1077,67.62562879898722
908,1480,66.8880925797383
908,2270,88.35760337050822
909,1155,31.730902930021525
909,1502,38.705963122678824
909,2546,59.09206074706892
909,2625,77.319961933919
910,1654,35.11535904614579
911,920,14.924643025976996
911,1559,38.54744203716812
911,1754,61.93790765067593
911,2476,29.814753377276855
912,912,0.0
912,1702,0.0
912,2320,80.70374820975925
912,2439,31.670798923384766
913,2167,38.41700178566776
913,2422,50.05949689253768
914,940,55.5252733076394
914,1196,0.0
914,1699,58.546041983429376
915,1633,42.10921731592494
915,2115,74.33995325222573
915,2123,65.33196452328595
915,2440,34.93111045230732
916,1654,36.016237488075234
916,1902,50.26834224393046
917,989,44.13709062863378
917,2367,50.67595161694073
917,2467,47.82741716762573
918,1535,29.198390711267674
918,2357,65.1287047172901
918,2642,51.35149116454535
919,2682,59.27553676666212
921,1310,42.9920063408119
921,2133,15.106328010232033
921,2588,37.91829254414013
922,1046,102.69576761856219
922,1708,68.1124855569196
922,2249,78.68936576141047
923,1202,0.2367097253100466
923,1729,16.180936123746935
923,2242,36.708787014326
924,1185,77.04523026498688
924,2488,47.83692593786084
925,926,35.354213144485946
925,1074,54.62933803149098
925,1859,53.91618863384492
926,2673,46.13145262548836
927,1280,50.220212620939854
927,2058,54.077448504146986
927,2480,34.26378691498633
928,1101,56.802779183437046
928,1169,39.09379038885482
928,1386,49.533428608782366
929,1571,64.46276999752735
929,1748,39.90778068459091
929,2146,62.50758846419289
929,2416,94.99448062038813
930,1023,29.37653175287937
930,1071,71.41075689502695
930,1501,111.06969755701449
930,1682,55.995703939753
931,963,93.20812444550363
931,1744,73.7104818228113
931,2255,96.9951747502017
932,1080,30.872453870809267
932,1798,49.809285796827325
933,1123,38.34080640875607
933,1550,35.73328630589588
933,2404,38.83964640322569
934,2046,30.261750087927197
934,2668,18.848946990508356
935,2589,39.62122853422793
935,2616,18.086692938001477
936,1451,117.65065311696988
936,2076,123.52093260719528
937,1335,46.944211405053586
937,1541,62.88298643280335
937,2144,63.14793775736213
937,2349,52.05208087756158
938,2571,36.50731856472417
939,1845,76.00350136277017
940,1471,32.38926745754614
941,2607,69.50007300517457
942,1374,37.16817089144716
942,1531,78.84479788423225
942,2485,60.29048838410356
942,2670,60.145324432971
943,1882,27.243091244381358
943,2500,42.69504414353667
945,1313,53.658236659136755
945,2274,41.60366796724514
946,1178,14.703528351531377
946,1179,32.521448838440826
946,1681,42.91823546337711
946,2079,106.57285009857961
946,2080,46.30507520193773
947,1066,5.928777011890004
947,1367,35.5929432091957
947,1383,34.85348919068328
948,1116,53.40280911963837
948,1304,53.525857089995746
948,1497,67.63836770616301
949,1775,76.6501430947382
949,1780,122.33698737145727
950,1433,31.93506172411462
950,1771,80.04213394832223
951,1240,35.6733139481028
951,1496,39.002867816970976
951,2408,40.86827038196801
952,1186,41.38950318696966
952,2173,59.543059554771055
953,1086,51.74139047952166
953,1285,54.9911121527076
953,2045,60.26366854153527
954,954,0.0
954,965,46.059590567527145
954,1897,33.618838604420894
954,2063,24.121527335390805
955,1294,66.26012387477115
955,2116,51.175329094395735
955,2257,31.947393132986605
956,1159,59.95348435440855
956,1589,42.1447393104789
956,1960,63.94718294531492
957,1008,48.07345715620055
957,1301,37.88768400393463
957,1725,42.508778286180245
957,2445,28.94149434767648
958,959,64.14758281675148
958,1005,65.8053513416049
958,1899,81.47500235390562
958,2166,51.524681140184036
958,2329,52.307361162355235
959,2166,48.74461109378533
960,1976,28.856787313366254
960,2382,32.659171128650904
961,1150,45.86931735786153
961,2023,42.96149871755306
961,2351,64.96387210327607
962,977,34.76861190420135
962,1288,49.57471495213204
962,1585,37.183994741096676
962,2711,40.392025408598606
963,1504,100.65918010391009
963,2530,20.9628415768889
964,994,31.310623299940637
964,1826,48.226710890893614
964,1965,40.540614179210955
965,1029,34.99289398974328
965,1464,53.82502713816708
966,2618,30.339751661361362
967,1438,63.04820576792006
967,2126,38.36784792028407
967,2266,41.60109403373416
968,1337,24.170432126671763
968,1424,34.30454230302915
968,2051,35.03907609512015
969,2427,52.713338550284654
969,2544,60.65378041201269
970,1221,35.92635341157278
970,2188,32.310341048088794
970,2482,44.55024250253932
971,1296,26.232026418814943
971,1803,38.376702708502854
972,1413,24.001647343492518
972,1901,40.64385188494364
972,2725,65.9172818500144
973,1163,90.44340117905071
973,1515,98.32419650481178
973,1648,110.41852389809846
974,983,74.81887589162301
974,1061,108.75043483084582
974,1940,65.65181991652497
974,2374,65.47936019097155
975,1390,59.50778300657961
975,2222,47.463720765977975
976,1105,51.51552044630199
976,1286,38.62685737567614
977,1585,31.475304130742135
977,2190,47.10478994080981
978,1114,38.73548978627911
978,1626,29.119429683651628
978,2170,57.28117804767771
979,1544,18.38596859408598
979,1696,64.87739938340196
979,1747,50.59468092096877
980,1822,20.44893550095698
980,2035,41.091991325305976
980,2226,46.00822429616736
981,1204,9.132083923931006
981,2179,15.715062577741056
982,1319,56.373519221379276
982,1525,35.610639221063145
982,2393,25.986487173950632
983,1139,87.45931182584216
983,1940,34.09370583056146
984,1346,41.378523534691595
984,1671,31.229239381107003
984,2451,25.32994601803442
985,1435,52.44394833065942
985,2336,49.026570170378626
986,1399,38.377084349465854
986,1427,33.2920956845723
986,1701,37.733635774257976
987,1085,39.736187325562675
987,2134,26.34372419691683
988,1092,60.19828153412772
988,1657,21.130709610727315
988,1990,17.412912796803038
988,1992,33.982437714458335
988,2182,33.36386267022126
989,1213,36.7581071946944
989,2276,33.51891703255956
990,2263,42.85386725360259
991,1660,51.18871476976732
991,1920,33.54061393541878
991,2527,52.33425931547373
992,1106,19.7180048294776
992,1659,33.78171888640709
992,2674,48.121705386822356
993,1021,18.009095022674448
993,1471,47.7785777650344
993,2121,36.371414409644174
994,1965,24.11546856953941
995,1142,23.716469793172056
995,1529,37.00654203031046
995,1674,35.24932313173581
995,2016,32.78240777107859
996,1879,106.1237354955747
996,2378,83.40014436219835
997,1039,33.002710189248056
997,1334,41.20533685837431
997,1411,45.33639035729232
997,2068,36.67960780601165
997,2471,52.047680719738516
998,1582,28.58269118787067
998,1713,43.632140600950905
998,2692,65.6296380129917
999,1089,16.851826103940944
999,1453,35.47909659390663
999,1913,43.45938884087924
1001,1663,48.7120757662118
1001,1898,20.30723005300849
1001,2227,42.737058034896044
1002,1260,47.87134941471709
1002,1532,44.3441486096966
1002,1739,46.01205308821982
1002,2723,18.15997696353321
1003,1552,66.02120579030986
1003,2561,157.5560128396744
1004,1052,30.01034041301949
1004,1311,30.068730527388897
1004,1922,37.75078668625348
1004,1949,36.85234140824438
1004,2485,34.007440077264235
1005,1899,63.32579837531487
1006,2657,22.857690049579944
1007,1686,20.48219303695475
1007,1762,21.117741187325144
1007,2045,61.4742216081224
1007,2085,63.182367533222966
1007,2155,63.97648057483617
1008,2405,40.61122888791589
1008,2528,17.761396775180106
1009,1693,41.11429561527188
1009,1835,58.69429257604685
1009,2716,39.77093240019053
1010,1137,42.13619499388065
1010,1353,41.78431512843821
1010,2642,55.44771479791096
1011,1274,26.210270090764862
1011,1290,24.094249353751774
1011,1790,36.396913739213645
1011,2219,51.71003978138671
1013,1255,24.54507659171755
1013,1345,35.78078445957037
1013,1783,47.28175836384435
1013,2196,38.86827796002165
1013,2383,51.31275301601827
1014,1615,21.70792018059122
1014,1975,11.007570477350036
1014,2183,56.116843760614074
1015,1059,54.62981931711705
1015,1199,39.31821885444762
1015,2039,50.14471832489557
1015,2525,35.963382429905465
1016,1133,52.144463105741615
1016,1554,60.52269201869495
1016,1888,22.60528133695192
1017,1343,46.831671144404716
1017,1520,76.84723586227484
1017,1826,47.56930048879088
1017,2578,49.32348628669889
1018,1468,19.586994418775056
1018,2215,21.822080188670913
1018,2301,33.314197421258775
1018,2453,20.851396046523043
1018,2515,20.505259522489183
1019,1333,61.95287069933301
1019,1427,50.53964277090929
1019,1685,41.755734961203025
1019,2247,50.72632547274521
1020,1295,52.80743507558552
1020,2617,38.307066633768926
1021,1471,44.959364115976754
1021,2121,18.375001393618472
1022,1143,39.7408161792393
1022,1517,28.237374632269777
1022,1569,56.840533868010866
1022,2186,36.860151372811934
1023,1618,70.80401980420554
1023,1682,60.28695695462704
1024,1203,60.381994141722345
1024,1549,116.96329844130669
1025,1191,42.921093996639705
1025,1945,68.37826576572097
1025,2057,30.5840461195982
1025,2094,40.71486821242576
1026,1095,72.82671182857872
1026,1200,73.03279299359185
1026,2485,71.98267200130702
1027,1683,40.50902737032653
1027,1760,49.17737179004006
1027,2507,25.55240089361526
1027,2562,62.351819839187854
1028,1603,48.62326180233027
1028,1727,31.142702811863728
1029,2392,40.34677394908438
1030,1245,41.36318692878918
1030,1812,25.01978508462383
1030,2490,32.3780800523701
1032,2239,30.0173060518413
1033,1416,35.340119245559016
1033,1670,41.92394176267318
1033,1925,39.018666286082706
1033,1948,45.202892877977064
1034,1991,41.23603874612978
1034,2034,44.28958868434201
1034,2446,51.0949742620808
1035,1146,56.054300427953734
1035,1371,53.09425292155671
1035,1464,55.37476903293505
1036,1750,44.223272988607036
1036,1810,22.783440663046218
1036,2286,21.64907609813744
1036,2634,23.810512913570566
1037,1256,39.93459309351925
1037,1490,25.39270599256666
1037,2526,48.080510111992474
1037,2541,40.59249238907638
1038,1393,52.84567934011565
1038,1409,49.21716973203734
1038,1551,41.76463236822165
1038,2596,91.62540541792706
1039,1334,42.71819008337097
1039,2460,37.771166827433326
1039,2471,48.906658535381254
1040,1815,86.39940069710258
1040,2228,78.7969691392379
1040,2299,34.45205051407635
1041,1424,13.097608935947703
1042,1074,23.984100071615263
1042,2208,40.47069366240539
1042,2352,37.24642368341066
1042,2377,14.653276361994733
1043,1312,44.896632226737076
1043,1735,43.250262877532045
1043,2289,53.43262322040151
1044,1076,30.586054198288178
1044,2456,43.01985891791057
1044,2620,32.18655123456391
1045,1118,25.98910005923945
1045,1547,30.739329744392304
1045,1674,47.74062078646701
1045,1816,59.344260926738635
1046,1531,85.2845475460865
1046,1708,50.14272165151805
1046,2249,53.9619377473904
1047,1563,47.13212358643374
1048,2388,128.69822353925312
1049,1605,79.83078908188081
1049,1864,74.54177798895616
1049,1906,100.84084337031148
1049,2410,72.7658258308887
1050,1170,52.41192982319308
1050,1621,80.44775588495725
1050,2081,30.97881846543561
1051,1617,27.146420969697502
1051,2209,30.01385467435463
1051,2275,20.133066264166434
1051,2357,59.170684980741854
1052,1062,47.30598528165289
1052,1490,43.19904838342485
1052,1922,35.882529776994616
1052,1949,40.61226289569886
1053,1130,76.67796588133858
1053,1207,73.97564244496627
1053,2683,57.99302953589792
1054,1110,67.76731711220738
1054,1432,60.83580916344968
1054,1459,25.815254676079686
1055,1221,22.743716220813955
1055,1611,42.824211163518875
1055,2188,30.066419033761253
1055,2432,23.884484286266705
1056,1121,55.74676696192394
1056,1249,69.9475916308806
1056,2015,61.11538749600243
1057,1580,61.43265422742754
1057,2148,25.226362270836358
1058,1158,83.84258431779341
1058,1735,84.48476397264106
1058,2423,74.51686953178161
1058,2424,26.57156820948667
1059,1199,33.83770717456019
1060,1463,21.104767330444375
1060,1781,23.968202951840297
1060,2124,14.614942978140373
1061,1206,132.4311246325154
1062,2061,38.3870775107611
1062,2099,41.36729661914024
1063,2191,18.181841581154224
1063,2248,31.600926580817212
1063,2251,31.877207623571213
1064,1084,17.219990987820953
1064,1348,15.483801554819905
1064,1778,14.858691515602276
1064,2546,53.362907179815714
1065,2361,43.42088894973356
1065,2706,52.00539470204779
1066,1367,36.05050163879263
1066,1383,40.77738483992325
1066,2579,43.98407087658128
1067,1816,28.552587987578352
1067,1869,57.37809420891775
1068,1358,63.64410635097649
1068,1703,64.23427530010923
1068,2031,53.54287126381436
1068,2075,44.912025479838974
1069,2122,47.39329181933947
1069,2213,7.671163860893094
1070,1219,26.01660425949735
1070,2139,47.774388343164375
1071,1317,75.518244168895
1071,1501,97.6965111274937
1071,2414,33.396796473259194
1072,1108,38.913879802681365
1072,1303,58.540207940571996
1072,2644,37.234010507006545
1073,1081,53.335314214663576
1073,1248,46.7414575843902
1074,2377,27.84731579614495
1075,2562,72.6144529959225
1076,2232,44.674946339976636
1077,1111,66.34881137243633
1077,1480,97.36683767318958
1078,1506,43.02007011984328
1078,1943,30.48302168118156
1078,2505,27.621058987305304
1079,1575,72.62519876856568
1079,1967,50.69387724429135
1080,2556,24.140796201326154
1081,1376,65.4433190286094
1081,2656,39.82816459684824
1082,1816,45.19590438356588
1083,1599,51.075724809080356
1083,2139,38.333671097728974
1084,1348,12.724596632598722
1084,1778,28.684788063726508
1085,1792,58.33726312738407
1085,2104,59.86508128901045
1086,1285,3.672667996284282
1086,1370,69.33331164764277
1087,1375,34.65274819727459
1087,2218,53.73430530398237
1087,2585,41.158628551282305
1088,1474,103.65557168516224
1088,1715,72.60419332656159
1088,1764,52.70643878508867
1088,1863,88.61322784219674
1089,1453,20.107225238159373
1090,1174,17.220940613453877
1090,1784,30.63251453389897
1090,1792,45.654430787124596
1091,2128,22.307689199919146
1091,2501,54.64973959013755
1092,1552,62.92851162035537
1092,1657,39.36947665395199
1092,1992,45.336594685788896
1093,1458,52.934351462451765
1093,1812,36.522482653053636
1093,2152,41.70214020940432
1093,2490,23.873476133684346
1093,2496,17.234405305259678
1094,1172,45.21416719872199
1094,1666,39.05753472661884
1094,2531,40.05221654521703
1095,1200,64.32697611788998
1095,1860,38.57224698870555
1095,2140,54.56312487069015
1096,1700,58.34211577250289
1096,1892,46.32780615811037
1096,2148,50.06559834097652
1097,1765,89.51742358641198
1097,2005,107.53313023640786
1098,1890,32.17587049958203
1098,2503,44.05395241637091
1099,1507,25.893049245819775
1099,2401,49.311650944083716
1100,1766,31.80636923732512
1100,1900,71.24547858780248
1101,1266,66.51687296515166
1102,2131,55.49532934530243
1103,1318,26.20903286869992
1103,1831,41.04449982011385
1103,2241,37.10872894089322
1104,2052,39.560692809306325
1104,2605,46.52895654475588
1105,2021,53.83757745579707
1105,2516,48.348863919474184
1106,1328,43.05770518094309
1106,2674,35.69909749533268
1107,1743,23.646600188797304
1107,2092,37.83888174261314
1107,2510,16.938354940138318
1108,1568,56.41256042792729
1108,2175,63.36417897614841
1108,2644,30.900236042372278
1109,1857,57.96950550959067
1109,2313,75.6946455606457
1110,1432,13.798385233891409
1110,2441,76.0079332861178
1111,1560,62.52995546859838
1112,1698,51.343624773318545
1112,2333,13.891307458058384
1113,1905,30.980551675177885
1113,2224,71.5112411900015
1113,2411,91.72242927333058
1114,2170,40.55555493731522
1114,2238,38.61522721330387
1115,1324,13.986730000778028
1115,2395,66.75707230480437
1116,1418,66.15305149015151
1116,2684,40.029820387459054
1117,1413,34.492208075248875
